fac_hydroid	hydroid	ftype	name	riverseg	tnt	exempt_value
456818	457301	wsp_plan_system-ssulg	Wise (Large Self-Supplied User) - Intake	TU2_8860_9000	non-tidal	0.000000000000000000000
456819	457302	wsp_plan_system-ssulg	Wythe (Large Self-Supplied User) - Intake	NR2_8600_8700	non-tidal	0.000000000000000000000
456820	457303	wsp_plan_system-ssulg	Wytheville (Large Self-Supplied User) - Intake	NR2_8600_8700	non-tidal	0.00000000000000000000
456821	457304	wsp_plan_system-ssulg	Clifton (Large Self-Supplied User) - Intake	PL2_4970_5250	non-tidal	0.00000000000000000000
456822	457305	wsp_plan_system-ssulg	Herndon (Large Self-Supplied User) - Intake	PM7_4620_4580	non-tidal	0.00000000000000000000
456823	457306	wsp_plan_system-ssulg	Stafford (Large Self-Supplied User) - Intake	PL0_5900_0000	tidal	0.000000000000000000000
456824	457307	wsp_plan_system-ssulg	Bedford County (Large Self-Supplied User) - Intake	OR2_7610_7780	non-tidal	0.054255505041043656420082
456825	457308	wsp_plan_system-ssulg	Floyd (Large Self-Supplied User) - Intake	NR3_8420_8430	non-tidal	0.013186426132977683252472
456826	457309	wsp_plan_system-ssulg	Carroll (Large Self-Supplied User) - Intake	NR3_8740_8500	non-tidal	0.017574554454795967563068
456827	457310	wsp_plan_system-ssulg	Madison (Large Self-Supplied User) - Intake	RU2_5940_6200	non-tidal	0.000000000000000000000
456828	457311	wsp_plan_system-ssulg	Smyth (Large Self-Supplied User) - Intake	TU2_8790_9070	non-tidal	0.000000000000000000000
456829	457312	wsp_plan_system-ssulg	Washington (Large Self-Supplied User) - Intake	TU4_9090_0000	non-tidal	0.000000000000000000000
456830	457313	wsp_plan_system-ssulg	Charlotte (Large Self-Supplied User) - Intake	OR5_7910_8410	non-tidal	0.000000000000000000000
456831	457314	wsp_plan_system-ssulg	Charlotte Court House (Large Self-Supplied User) - Intake	OR5_7910_8410	non-tidal	0.00000000000000000000
456832	457315	wsp_plan_system-ssulg	Drakes Branch (Large Self-Supplied User) - Intake	OR5_7910_8410	non-tidal	0.00000000000000000000
456833	457316	wsp_plan_system-ssulg	Keysville (Large Self-Supplied User) - Intake	OR5_7910_8410	non-tidal	0.00000000000000000000
456834	457317	wsp_plan_system-ssulg	Grayson (Large Self-Supplied User) - Intake	NR5_9080_9050	non-tidal	0.001412622523427647436625
456835	457318	wsp_plan_system-ssulg	Troutdale (Large Self-Supplied User) - Intake	NR1_9030_9080	non-tidal	0.00000000000000000000
456836	457319	wsp_plan_system-ssulg	Scott (Large Self-Supplied User) - Intake	TU2_8970_9280	non-tidal	0.000000000000000000000
456837	457320	wsp_plan_system-ssulg	Lee (Large Self-Supplied User) - Intake	TU4_9260_0000	non-tidal	0.000000000000000000000
456838	457321	wsp_plan_system-ssulg	Greensville (Large Self-Supplied User) - Intake	MN4_8400_8380	non-tidal	0.000000000000000000000000
456839	457322	wsp_plan_system-ssulg	Sussex (Large Self-Supplied User) - Intake	MN4_7710_8161	non-tidal	0.000000000000000000000
456840	457323	wsp_plan_system-ssulg	Lunenburg (Large Self-Supplied User) - Intake	MN2_8100_8190	non-tidal	0.00000000000000000000
456841	457324	wsp_plan_system-ssulg	Frederick (Large Self-Supplied User) - Intake	PU2_3770_3600	non-tidal	0.000000000000000000000
456842	457325	wsp_plan_system-ssulg	Bristol (Large Self-Supplied User) - Intake	TU0_9160_0000	non-tidal	0.000000000000000000000
456843	457326	wsp_plan_system-ssulg	Pittsylvania (Large Self-Supplied User) - Intake	OD3_8340_8520	non-tidal	0.077312432449431324306158
456844	457327	wsp_plan_system-ssulg	New Kent (Large Self-Supplied User) - Intake	JB0_7052_0001	non-tidal	0.000000000000000000000
456845	457328	wsp_plan_system-ssulg	Newport News (Large Self-Supplied User) - Intake	JB0_7390_0000	tidal	0.000000000000000000000
456846	457329	wsp_plan_system-ssulg	York (Large Self-Supplied User) - Intake	YL0_6931_0000	tidal	0.000000000000000000000
456847	457330	wsp_plan_system-ssulg	Halifax (Large Self-Supplied User) - Intake	OD3_8340_8520	non-tidal	0.000000000000000000000
456848	457331	wsp_plan_system-ssulg	Appomattox (Large Self-Supplied User) - Intake	JA2_7550_7280	non-tidal	0.027616438356164383561644
456849	457332	wsp_plan_system-ssulg	Pamplin City (Large Self-Supplied User) - Intake	JA2_7550_7280	non-tidal	0.00000000000000000000
456850	457333	wsp_plan_system-ssulg	Fairfax County (Large Self-Supplied User) - Intake	PL1_5130_0001	non-tidal	0.043349737612285379436334
456851	457334	wsp_plan_system-ssulg	Northumberland (Large Self-Supplied User) - Intake	RL0_6450_0000	tidal	0.000000000000000000000
456852	457335	wsp_plan_system-ssulg	Brookneal (Large Self-Supplied User) - Intake	OR5_7890_7970	non-tidal	0.00000000000000000000
456853	457336	wsp_plan_system-ssulg	Amherst (Large Self-Supplied User) - Intake	JL2_7240_7350	non-tidal	0.00000000000000000000
456854	457337	agriculture	Appomattox (Large Self-Supplied User) - Intake	JA2_7550_7280	non-tidal	0.00000000000000000000
456855	457338	wsp_plan_system-ssulg	Campbell (Large Self-Supplied User) - Intake	OR5_7890_7970	non-tidal	0.003948697734709910628080
456856	457339	agriculture	Halifax (Large Self-Supplied User) - Intake	OD3_8520_8621	non-tidal	0.00000000000000000000
456857	457340	wsp_plan_system-ssulg	Lancaster (Large Self-Supplied User) - Intake	RL0_6530_0000	tidal	0.000000000000000000000
456858	457341	wsp_plan_system-ssulg	Augusta (Large Self-Supplied User) - Intake	PS3_6460_6230	non-tidal	0.000000000000000000000
456859	457342	wsp_plan_system-ssulg	Southampton (Large Self-Supplied User) - Intake	MN5_8160_0000	tidal	0.003237452779772575923700
456860	457343	wsp_plan_system-ssulg	Franklin City (Large Self-Supplied User) - Intake	MN4_8110_0000	tidal	0.00000000000000000000
456861	457344	wsp_plan_system-ssulg	Harrisonburg (Large Self-Supplied User) - Intake	PS0_6150_6160	non-tidal	0.00000000000000000000
456862	457345	wsp_plan_system-ssulg	Rockingham (Large Self-Supplied User) - Intake	PS2_5560_5100_linville_creek	non-tidal	0.000000000000000000000
456863	457346	wsp_plan_system-ssulg	Accomack (Large Self-Supplied User) - Intake	ES0_0000_0000	tidal	0.000000000000000000000
456864	457347	wsp_plan_system-ssulg	Tangier (Large Self-Supplied User) - Intake	EL0_5896_0000	tidal	0.00000000000000000000
456865	457348	agriculture	Amherst (Large Self-Supplied User) - Intake	JL2_7240_7350	non-tidal	0.000000000000000000000
456866	457349	wsp_plan_system-ssulg	Nelson (Large Self-Supplied User) - Intake	JL3_7090_7150	non-tidal	0.058416043229148610246143
456867	457350	wsp_plan_system-ssulg	Surry (Large Self-Supplied User) - Intake	MN3_7540_7680	non-tidal	0.000000000000000000000
456868	457351	wsp_plan_system-ssulg	Dinwiddie (Large Self-Supplied User) - Intake	MN2_7720_7830	non-tidal	0.000000000000000000000
456869	457352	wsp_plan_system-ssulg	Virginia Beach (Large Self-Supplied User) - Intake	MN2_7850_0000	tidal	0.000000000000000000000
456870	457353	wsp_plan_system-ssulg	Nottoway (Large Self-Supplied User) - Intake	JA1_7600_7570	non-tidal	0.000000000000000000000
456871	457354	wsp_plan_system-ssulg	Blackstone (Large Self-Supplied User) - Intake	JA1_7600_7570	non-tidal	0.00000000000000000000
456872	457355	wsp_plan_system-ssulg	Burkeville (Large Self-Supplied User) - Intake	MN3_7770_7930	non-tidal	0.00000000000000000000
456873	457356	wsp_plan_system-ssulg	Hillsboro (Large Self-Supplied User) - Intake	PM1_4430_4200	non-tidal	0.00000000000000000000
456874	457357	wsp_plan_system-ssulg	Loudoun (Large Self-Supplied User) - Intake	PM3_4660_4620	non-tidal	0.590590623386241542252538
456875	457358	wsp_plan_system-ssulg	Montgomery (Large Self-Supplied User) - Intake	OR2_8020_8130	non-tidal	0.017103797599237428200636
456876	457359	wsp_plan_system-ssulg	Blacksburg (Large Self-Supplied User) - Intake	NR6_7820_7960	non-tidal	0.00000000000000000000
456877	457360	wsp_plan_system-ssulg	Brunswick (Large Self-Supplied User) - Intake	MN4_8260_8400	non-tidal	0.000000000000000000000000
456878	457361	wsp_plan_system-ssulg	Suffolk (Large Self-Supplied User) - Intake	JB1_8090_0001	non-tidal	0.000000000000000000000
456879	457362	wsp_plan_system-ssulg	Mecklenburg (Large Self-Supplied User) - Intake	OR2_8450_8490	non-tidal	0.000000000000000000000
456880	457363	wsp_plan_system-ssulg	South Hill (Large Self-Supplied User) - Intake	OR7_8490_0000	non-tidal	0.00000000000000000000
456881	457364	wsp_plan_system-ssulg	Prince William (Large Self-Supplied User) - Intake	PL2_5140_5360	non-tidal	0.051673407288654884711414
456882	457365	wsp_plan_system-ssulg	Mathews (Large Self-Supplied User) - Intake	YL0_6872_0000	tidal	0.00000000000000000000
456883	457366	wsp_plan_system-ssulg	Chesapeake (Large Self-Supplied User) - Intake	MN3_8150_0000	tidal	0.000000000000000000000
456884	457367	wsp_plan_system-ssulg	Portsmouth (Large Self-Supplied User) - Intake	JB0_7580_0000	tidal	0.000000000000000000000
456885	457368	wsp_plan_system-ssulg	Radford (Large Self-Supplied User) - Intake	NR6_7820_7960	non-tidal	0.00000000000000000000
456886	457369	wsp_plan_system-ssulg	Bland (Large Self-Supplied User) - Intake	NR3_8290_8170	non-tidal	0.000000000000000000000
456887	457370	wsp_plan_system-ssulg	Tazewell (Large Self-Supplied User) - Intake	TU3_8480_8680	non-tidal	0.000000000000000000000
456888	457371	wsp_plan_system-ssulg	Dickenson (Large Self-Supplied User) - Intake	BS3_8580_8440	non-tidal	0.000000000000000000000
456889	457372	wsp_plan_system-ssulg	Louisa (Large Self-Supplied User) - Intake	YP3_6470_6690	non-tidal	0.010023490398166147804350
456890	457373	wsp_plan_system-ssulg	Goochland (Large Self-Supplied User) - Intake	JL7_6800_7070	non-tidal	0.192129048594423161924000
456891	457374	wsp_plan_system-ssulg	Warren (Large Self-Supplied User) - Intake	PS5_5240_5200	non-tidal	0.000000000000000000000
456892	457375	wsp_plan_system-ssulg	Shenandoah (Large Self-Supplied User) - Intake	PS3_5100_5080	non-tidal	0.000000000000000000000
456893	457376	wsp_plan_system-ssulg	Isle of Wight (Large Self-Supplied User) - Intake	JB2_7800_0001	non-tidal	0.000000000000000000000
456894	457377	wsp_plan_system-ssulg	Smithfield (Large Self-Supplied User) - Intake	JB0_7390_0000	tidal	0.00000000000000000000
456895	457378	wsp_plan_system-ssulg	Windsor (Large Self-Supplied User) - Intake	JB2_7800_0001	non-tidal	0.00000000000000000000
456896	457379	wsp_plan_system-ssulg	King and Queen (Large Self-Supplied User) - Intake	YM0_6623_0000	tidal	0.000000000000000000000
456897	457380	wsp_plan_system-ssulg	Powhatan (Large Self-Supplied User) - Intake	JL7_6800_7070	non-tidal	0.007351556428307428407174
456898	457381	wsp_plan_system-ssulg	Cumberland (Large Self-Supplied User) - Intake	JL3_7020_7100	non-tidal	0.000000000000000000000
456899	457382	wsp_plan_system-ssulg	Gloucester (Large Self-Supplied User) - Intake	YL0_7010_0000	tidal	0.000000000000000000000
456900	457383	wsp_plan_system-ssulg	Middlesex (Large Self-Supplied User) - Intake	RL0_6500_0000	tidal	0.000000000000000000000
456901	457384	wsp_plan_system-ssulg	Northampton (Large Self-Supplied User) - Intake	ES0_0000_0000	tidal	0.000000000000000000000
456902	457385	wsp_plan_system-ssulg	Fredericksburg (Large Self-Supplied User) - Intake	RL5_6070_0000	tidal	0.00000000000000000000
456903	457386	wsp_plan_system-ssulg	King George (Large Self-Supplied User) - Intake	PL0_5920_0000	tidal	0.000000000000000000000
456904	457387	wsp_plan_system-ssulg	Charles City (Large Self-Supplied User) - Intake	JB0_7074_0000	tidal	0.000000000000000000000
456905	457388	wsp_plan_system-ssulg	King William (Large Self-Supplied User) - Intake	YP5_6780_0000	tidal	0.000000000000000000000
456906	457389	wsp_plan_system-ssulg	Spotsylvania (Large Self-Supplied User) - Intake	YM2_6120_6430	non-tidal	0.038969782035914938312800
456907	457390	wsp_plan_system-ssulg	Henrico (Large Self-Supplied User) - Intake	JB0_7071_0000	tidal	0.000000000000000000000000
456908	457391	wsp_plan_system-ssulg	Westmoreland (Large Self-Supplied User) - Intake	RL1_6180_0001	non-tidal	0.000000000000000000000
456909	457392	wsp_plan_system-ssulg	Richmond County (Large Self-Supplied User) - Intake	RL0_6501_0000	tidal	0.00000000000000000000
456910	457393	wsp_plan_system-ssulg	Essex (Large Self-Supplied User) - Intake	RL5_6321_0000	tidal	0.000000000000000000000
456911	457394	wsp_plan_system-ssulg	Roanoke County (Large Self-Supplied User) - Intake	OR2_7900_7740	non-tidal	0.022381824490947474480301
456912	457395	wsp_plan_system-ssulg	Roanoke City (Large Self-Supplied User) - Intake	OR3_7740_8271	non-tidal	0.010656808199345901053852
456913	457396	wsp_plan_system-ssulg	Buchanan (Large Self-Supplied User) - Intake	BS3_8350_8330	non-tidal	0.000000000000000000000
456914	457397	wsp_plan_system-ssulg	Buena Vista (Large Self-Supplied User) - Intake	JU4_7260_7380	non-tidal	0.000000000000000000000000
456915	457398	wsp_plan_system-ssulg	Rockbridge (Large Self-Supplied User) - Intake	JU3_6790_7260	non-tidal	0.000000000000000000000
456916	457399	wsp_plan_system-ssulg	Giles (Large Self-Supplied User) - Intake	NR6_8170_7960	non-tidal	0.000000000000000000000000
456917	457400	wsp_plan_system-ssulg	Narrows (Large Self-Supplied User) - Intake	NR6_8051_8000	non-tidal	0.00000000000000000000
456918	457401	wsp_plan_system-ssulg	Pearisburg (Large Self-Supplied User) - Intake	NR6_8050_8051	non-tidal	0.00000000000000000000
456919	457402	wsp_plan_system-ssulg	Pembroke (Large Self-Supplied User) - Intake	NR6_7820_7960	non-tidal	0.00000000000000000000
456920	457403	wsp_plan_system-ssulg	Rich Creek (Large Self-Supplied User) - Intake	NR1_8030_8051	non-tidal	0.00000000000000000000
456921	457404	wsp_plan_system-ssulg	Alleghany (Large Self-Supplied User) - Intake	JU4_7330_7000	non-tidal	0.000000000000000000000
456922	457405	wsp_plan_system-ssulg	Buckingham (Large Self-Supplied User) - Intake	JL2_7110_7120	non-tidal	0.000000000000000000000
456923	457406	wsp_plan_system-ssulg	Rappahannock (Large Self-Supplied User) - Intake	RU2_5500_5610	non-tidal	0.00000000000000000000
456924	457407	wsp_plan_system-ssulg	Caroline (Large Self-Supplied User) - Intake	YM3_6430_6620	non-tidal	0.000000000000000000000
456925	457408	wsp_plan_system-ssulg	Prince Edward (Large Self-Supplied User) - Intake	JA1_7640_7280	non-tidal	0.029310000399056443234240
456926	457409	wsp_plan_system-ssulg	Fluvanna (Large Self-Supplied User) - Intake	JL4_6710_6740	non-tidal	0.000000000000000000000000
456927	457410	wsp_plan_system-ssulg	Albemarle (Large Self-Supplied User) - Intake	JL4_6520_6710	non-tidal	0.000000000000000000000
456928	457411	wsp_plan_system-ssulg	Hanover (Large Self-Supplied User) - Intake	JB3_6820_7053	non-tidal	0.000000000000000000000
456929	457412	wsp_plan_system-ssulg	Craig (Large Self-Supplied User) - Intake	JU1_7630_7490	non-tidal	0.000000000000000000000
456930	457413	wsp_plan_system-ssulg	Clifton Forge (Large Self-Supplied User) - Intake	JU4_7000_7300	non-tidal	0.00000000000000000000
456931	457414	wsp_plan_system-ssulg	Christiansburg (Large Self-Supplied User) - Intake	NR6_7820_7960	non-tidal	0.00000000000000000000
456932	457415	wsp_plan_system-ssulg	Leesburg (Large Self-Supplied User) - Intake	PM3_4660_4620	non-tidal	0.00000000000000000000
456933	457416	wsp_plan_system-ssulg	Salem (Large Self-Supplied User) - Intake	OR2_7900_7740	non-tidal	0.000000000000000000000
456934	457417	wsp_plan_system-ssulg	Toms Brook (Large Self-Supplied User) - Intake	PS3_5100_5080	non-tidal	0.00000000000000000000
456935	457418	wsp_plan_system-ssulg	Danville (Large Self-Supplied User) - Intake	OD5_8770_8780	non-tidal	0.01600000000000000000
456936	457419	wsp_plan_system-ssulg	Columbia (Large Self-Supplied User) - Intake	JL6_6740_7100	non-tidal	0.00000000000000000000
456937	457420	agriculture	Culpeper (Large Self-Supplied User) - Intake	RU4_5640_6030	non-tidal	0.00000000000000000000
456938	457421	wsp_plan_system-ssulg	Monterey (Large Self-Supplied User) - Intake	PU0_6080_5620	non-tidal	0.00000000000000000000
456939	457422	agriculture	Louisa (Large Self-Supplied User) - Intake	YP3_6470_6690	non-tidal	0.00000000000000000000
456940	457423	wsp_plan_system-ssulg	Mineral (Large Self-Supplied User) - Intake	YP2_6390_6330	non-tidal	0.00000000000000000000
456941	457424	wsp_plan_system-ssulg	Craigsville (Large Self-Supplied User) - Intake	JU3_6640_6790	non-tidal	0.00000000000000000000
456942	457425	wsp_plan_system-ssulg	Chesterfield (Large Self-Supplied User) - Intake	JA2_7290_0001	non-tidal	0.637865136045519002593188
456943	457426	wsp_plan_system-ssulg	Buchanan (Large Self-Supplied User) - Intake	JU5_7500_7420	non-tidal	0.00000000000000000000
456944	457427	wsp_plan_system-ssulg	Mount Crawford (Large Self-Supplied User) - Intake	PS0_6160_6161	non-tidal	0.00000000000000000000
456945	457428	wsp_plan_system-ssulg	Woodstock (Large Self-Supplied User) - Intake	PS3_5100_5080	non-tidal	0.00000000000000000000
456946	457429	wsp_plan_system-ssulg	White Stone (Large Self-Supplied User) - Intake	RL0_6531_0000	tidal	0.00000000000000000000
456947	457430	wsp_plan_system-ssulg	Montross (Large Self-Supplied User) - Intake	RL1_6180_0001	non-tidal	0.00000000000000000000
456948	457431	wsp_plan_system-ssulg	Kilmarnock (Large Self-Supplied User) - Intake	RL0_6530_0000	tidal	0.00000000000000000000
456949	457432	wsp_plan_system-ssulg	Scottsville (Large Self-Supplied User) - Intake	JL6_6890_6990	non-tidal	0.00000000000000000000
456950	457433	wsp_plan_system-ssulg	Remington (Large Self-Supplied User) - Intake	RU4_5640_6030	non-tidal	0.00000000000000000000
456951	457434	wsp_plan_system-ssulg	Glen Lyn (Large Self-Supplied User) - Intake	NR6_8051_8000	non-tidal	0.00000000000000000000
456952	457435	wsp_plan_system-ssulg	Glasgow (Large Self-Supplied User) - Intake	JU4_7380_7160	non-tidal	0.00000000000000000000
456953	457436	wsp_plan_system-cws	Bowling Green (Community Water System) - Intake	YM1_6370_6620	non-tidal	0.00000000000000000000
456954	457437	wsp_plan_system-cws	Patrick (Community Water System) - Intake	OD1_8910_8930	non-tidal	0.007058277991088522252544
456955	457438	wsp_plan_system-cws	Amelia (Community Water System) - Intake	JA4_7470_7480	non-tidal	0.000000000000000000000
456956	457439	wsp_plan_system-cws	Page (Community Water System) - Intake	PS5_5240_5200	non-tidal	0.028471768036302820653996
456957	457440	wsp_plan_system-cws	Arlington (Community Water System) - Intake	PL7_4962_0000	tidal	0.099982238717310294040000
456958	457441	wsp_plan_system-cws	Warrenton (Community Water System) - Intake	PL1_5370_5470	non-tidal	0.00000000000000000000
456959	457442	wsp_plan_system-cws	Fauquier (Community Water System) - Intake	PL1_5370_5470	non-tidal	0.007513215352331248928979
456960	457443	wsp_plan_system-cws	Galax (Community Water System) - Intake	NR5_8870_8760	non-tidal	0.00000000000000000000
456961	457444	wsp_plan_system-cws	Henry (Community Water System) - Intake	OD3_8630_8720	non-tidal	0.152480575004499049475537
456962	457445	wsp_plan_system-cws	Bath (Community Water System) - Intake	JU3_6650_7300	non-tidal	0.000988165482866920562400
456963	457446	wsp_plan_system-cws	Culpeper (Community Water System) - Intake	RU4_5640_6030	non-tidal	0.078391615776992421355207
456964	457447	wsp_plan_system-cws	Martinsville (Community Water System) - Intake	OD3_8720_8900	non-tidal	0.00000000000000000000
456965	457448	wsp_plan_system-cws	Pulaski (Community Water System) - Intake	NR6_8500_7820	non-tidal	0.003999707276506727315840
456966	457449	wsp_plan_system-cws	Franklin County (Community Water System) - Intake	OR2_8460_8271	non-tidal	0.624315895319229590363761
456967	457450	wsp_plan_system-cws	James City (Community Water System) - Intake	JB0_7072_0000	tidal	0.001349581350638618326750
456968	457451	wsp_plan_system-cws	Manassas (Community Water System) - Intake	PL2_5140_5360	non-tidal	0.000000000000000000000
456969	457452	wsp_plan_system-cws	Botetourt (Community Water System) - Intake	JU1_7560_7500	non-tidal	0.184056271425895670200215
456970	457453	wsp_plan_system-cws	Clarke (Community Water System) - Intake	PS5_4380_4370	non-tidal	0.007406275941655140528771
456971	457454	wsp_plan_system-cws	Greene (Community Water System) - Intake	JL2_6240_6520	non-tidal	0.106846378025162494518800
456972	457455	wsp_plan_system-cws	Orange (Community Water System) - Intake	YP2_6390_6330	non-tidal	0.000000000000000000000
456973	457456	wsp_plan_system-cws	Stuart (Community Water System) - Intake	OD1_8910_8930	non-tidal	0.00000000000000000000
456974	457457	wsp_plan_system-cws	Russell (Community Water System) - Intake	TU4_8680_8810	non-tidal	0.044348612849100877432932
456975	457458	wsp_plan_system-cws	Haymarket (Community Water System) - Intake	PL2_4970_5250	non-tidal	0.00000000000000000000
456976	457459	wsp_plan_system-cws	Wise (Community Water System) - Intake	TU2_8860_9000	non-tidal	0.064896526407486959281753
456977	457460	wsp_plan_system-cws	Wythe (Community Water System) - Intake	NR2_8600_8700	non-tidal	0.010727752885328364663671
456978	457461	wsp_plan_system-cws	Wytheville (Community Water System) - Intake	NR2_8600_8700	non-tidal	0.00000000000000000000
456979	457462	wsp_plan_system-cws	Clifton (Community Water System) - Intake	PL2_4970_5250	non-tidal	0.00000000000000000000
456980	457463	wsp_plan_system-cws	Herndon (Community Water System) - Intake	PM7_4620_4580	non-tidal	0.00000000000000000000
456981	457464	wsp_plan_system-cws	Stafford (Community Water System) - Intake	PL0_5900_0000	tidal	0.013997017367241046211360
456982	457465	wsp_plan_system-cws	Bedford County (Community Water System) - Intake	OR2_7610_7780	non-tidal	2.427858675734998404252289
456983	457466	wsp_plan_system-cws	Floyd (Community Water System) - Intake	NR3_8420_8430	non-tidal	0.001925025712843457409120
456984	457467	wsp_plan_system-cws	Carroll (Community Water System) - Intake	NR3_8740_8500	non-tidal	0.104038350820833166608055
456985	457468	wsp_plan_system-cws	Madison (Community Water System) - Intake	RU2_5940_6200	non-tidal	0.011316404140755111090935
456986	457469	wsp_plan_system-cws	Smyth (Community Water System) - Intake	TU2_8790_9070	non-tidal	0.000000000000000000000000
456987	457470	wsp_plan_system-cws	Washington (Community Water System) - Intake	TU4_9090_0000	non-tidal	0.915977009612994485186849
456988	457471	wsp_plan_system-cws	Charlotte (Community Water System) - Intake	OR5_7910_8410	non-tidal	0.004603120251608254086691
456989	457472	wsp_plan_system-cws	Charlotte Court House (Community Water System) - Intake	OR5_7910_8410	non-tidal	0.00000000000000000000
456990	457473	wsp_plan_system-cws	Drakes Branch (Community Water System) - Intake	OR5_7910_8410	non-tidal	0.00000000000000000000
456991	457474	wsp_plan_system-cws	Keysville (Community Water System) - Intake	OR5_7910_8410	non-tidal	0.00000000000000000000
456992	457475	wsp_plan_system-cws	Grayson (Community Water System) - Intake	NR5_9080_9050	non-tidal	0.000536659077391710147822
456993	457476	wsp_plan_system-cws	Troutdale (Community Water System) - Intake	NR1_9030_9080	non-tidal	0.00000000000000000000
456994	457477	wsp_plan_system-cws	Scott (Community Water System) - Intake	TU2_8970_9280	non-tidal	0.043264332922462942056639
456995	457478	wsp_plan_system-cws	Lee (Community Water System) - Intake	TU4_9260_0000	non-tidal	0.014946301369863013698630
456996	457479	wsp_plan_system-cws	Greensville (Community Water System) - Intake	MN4_8400_8380	non-tidal	0.000000000000000000000
456997	457480	wsp_plan_system-cws	Sussex (Community Water System) - Intake	MN4_7710_8161	non-tidal	0.000000000000000000000
456998	457481	wsp_plan_system-cws	Lunenburg (Community Water System) - Intake	MN2_8100_8190	non-tidal	0.00000000000000000000
456999	457482	wsp_plan_system-cws	Frederick (Community Water System) - Intake	PU2_3770_3600	non-tidal	0.459748670622380395035778
457000	457483	wsp_plan_system-cws	Bristol (Community Water System) - Intake	TU0_9160_0000	non-tidal	0.000000000000000000000
457001	457484	wsp_plan_system-cws	Pittsylvania (Community Water System) - Intake	OD3_8340_8520	non-tidal	0.394617727540374686726699
457002	457485	wsp_plan_system-cws	New Kent (Community Water System) - Intake	JB0_7052_0001	non-tidal	0.017281689833144708359956
457003	457486	wsp_plan_system-cws	Newport News (Community Water System) - Intake	JB0_7390_0000	tidal	0.000000000000000000000
457004	457487	wsp_plan_system-cws	York (Community Water System) - Intake	YL0_6931_0000	tidal	0.000000000000000000000
457005	457488	agriculture	Halifax (Community Water System) - Intake	OD3_8340_8520	non-tidal	0.007654108472242944019600
457006	457489	wsp_plan_system-cws	Appomattox (Community Water System) - Intake	JA2_7550_7280	non-tidal	0.000830136986301369863014
457007	457490	wsp_plan_system-cws	Pamplin City (Community Water System) - Intake	JA2_7550_7280	non-tidal	0.00527397260273972603
457008	457491	wsp_plan_system-cws	Fairfax County (Community Water System) - Intake	PL1_5130_0001	non-tidal	0.000000000000000000000
457009	457492	wsp_plan_system-cws	Northumberland (Community Water System) - Intake	RL0_6450_0000	tidal	0.016632469557157877944307
457010	457493	wsp_plan_system-cws	Brookneal (Community Water System) - Intake	OR5_7890_7970	non-tidal	0.00000000000000000000
457011	457494	agriculture	Amherst (Community Water System) - Intake	JL2_7240_7350	non-tidal	0.00000000000000000000
457012	457495	agriculture	Appomattox (Community Water System) - Intake	JA2_7550_7280	non-tidal	0.00000000000000000000
457013	457496	wsp_plan_system-cws	Campbell (Community Water System) - Intake	OR5_7890_7970	non-tidal	0.155040477837154538873073
457014	457497	wsp_plan_system-cws	Halifax (Community Water System) - Intake	OD3_8520_8621	non-tidal	0.00077945205479452055
457015	457498	wsp_plan_system-cws	Lancaster (Community Water System) - Intake	RL0_6530_0000	tidal	0.001814153445068880581235
457016	457499	wsp_plan_system-cws	Augusta (Community Water System) - Intake	PS3_6460_6230	non-tidal	0.092784147156970750633753
457017	457500	wsp_plan_system-cws	Southampton (Community Water System) - Intake	MN5_8160_0000	tidal	0.020786220792868579937509
457018	457501	wsp_plan_system-cws	Franklin City (Community Water System) - Intake	MN4_8110_0000	tidal	0.00000000000000000000
457019	457502	wsp_plan_system-cws	Harrisonburg (Community Water System) - Intake	PS0_6150_6160	non-tidal	0.000082191780821917808219
457020	457503	wsp_plan_system-cws	Rockingham (Community Water System) - Intake	PS2_5560_5100_linville_creek	non-tidal	0.002735345885785043209057
457021	457504	wsp_plan_system-cws	Accomack (Community Water System) - Intake	ES0_0000_0000	tidal	0.011302139752945646958001
457022	457505	wsp_plan_system-cws	Tangier (Community Water System) - Intake	EL0_5896_0000	tidal	0.03684931506849315068
457023	457506	wsp_plan_system-cws	Amherst (Community Water System) - Intake	JL2_7240_7350	non-tidal	0.033007454703590690988292
457024	457507	wsp_plan_system-cws	Nelson (Community Water System) - Intake	JL3_7090_7150	non-tidal	0.025815367568555660869791
457025	457508	wsp_plan_system-cws	Surry (Community Water System) - Intake	MN3_7540_7680	non-tidal	0.003526167679786575190680
457026	457509	wsp_plan_system-cws	Dinwiddie (Community Water System) - Intake	MN2_7720_7830	non-tidal	0.007131377802335117069920
457027	457510	wsp_plan_system-cws	Virginia Beach (Community Water System) - Intake	MN2_7850_0000	tidal	0.924464156056770425494536
457028	457511	wsp_plan_system-cws	Nottoway (Community Water System) - Intake	JA1_7600_7570	non-tidal	0.004737375842586787982486
457029	457512	wsp_plan_system-cws	Blackstone (Community Water System) - Intake	JA1_7600_7570	non-tidal	0.00000000000000000000
457030	457513	wsp_plan_system-cws	Burkeville (Community Water System) - Intake	MN3_7770_7930	non-tidal	0.00000000000000000000
457031	457514	wsp_plan_system-cws	Hillsboro (Community Water System) - Intake	PM1_4430_4200	non-tidal	0.00223794520547945205
457032	457515	wsp_plan_system-cws	Loudoun (Community Water System) - Intake	PM3_4660_4620	non-tidal	0.006774612130561325276365
