"MP_hydroid","Hydrocode","Source_Type","MP.Name","Facility_hydroid","Facility","Use_Type","Latitude","Longitude","FIPS","Locality_NA","OWS.Planner","X2017","X2018","X2019","X2020","X2021","fiveyr_avg_mgy","Locality","GW_type","SW_Type"
58792,"vwuds_390746077403501","Groundwater","WELL #8",72639,"Hamilton Service Area","Municipal",39.12944,-77.67639,51107,NA,"hsomers",0,0,0,NA,NA,0,"Loudoun County",1,NA
58793,"vwuds_373212079404802","Groundwater","WELL #2 (NORTH)",68658,"Buchanan (Town) Service Area","Municipal",37.53667,-79.68,51023,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Botetourt County",1,NA
58794,"vwuds_373041079413703","Groundwater","WELL #3 (SOUTH)",68658,"Buchanan (Town) Service Area","Municipal",37.51139,-79.69361,51023,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Botetourt County",1,NA
58795,"vwuds_375033079075302","Surface Water","MILL CREEK",73409,"Montebello Fish Station","Agriculture",37.8425,-79.13139,51125,NA,"gmahadwar",59.832,23.76,26.283,18.835,21.98,30.14,"Nelson County",NA,1
58796,"vwuds_382848077272802","Groundwater","WELL #2",72743,"Stafford Plant","Mining",38.47778,-77.45694,51179,NA,"hsomers",NA,0,0,0,0,0,"Stafford County",1,NA
58798,"vwuds_371708080031002","Groundwater","BACK WELL",72740,"Salem Plant","Manufacturing",37.28556,-80.05278,51775,NA,"trevor.lawson@d...",23.4,23.4,23.4,23.4,23.4,23.4,"City of Salem",1,NA
58799,"vwuds_380047077582601","Groundwater","INDUSTRIAL PARK WELL",456224,"Lcwa-Northeast Creek Reservoir System","Municipal",38.01306,-77.97389,51109,NA,"hsomers",4.301,3.277,1.721,0.758,2.337,2.48,"Louisa County",1,NA
58800,"vwuds_373315078263001","Groundwater","WELL #2",72860,"Dillwyn Mullite Plant","Mining",37.55536,-78.44167,51029,NA,"gmahadwar",0.09,0.15,0.11,0.0635,0.0805,0.1,"Buckingham County",1,NA
58802,"vwuds_375033079075301","Surface Water","SPRINGS",73409,"Montebello Fish Station","Agriculture",37.8425,-79.13139,51125,NA,"gmahadwar",115.184,221.345,151.716,181.602,147.02,163.37,"Nelson County",NA,1
58803,"vwuds_364625081343701","Surface Water","SF Holston Intake",72739,"Thomas Br Water Co Servce Area","Municipal",36.77361,-81.57694,51173,NA,"trevor.lawson@d...",179.984,140.96,130.0708,144.5716,155.7714,150.27,"Smyth County",NA,1
58804,"vwuds_384546078373601","Groundwater","WELL #3",72344,"Mount Jackson Service Area","Municipal",38.76293,-78.62641,51171,NA,"gmahadwar",0,0.182,0,0,NA,0.05,"Shenandoah County",1,NA
58806,"vwuds_384807077080301","Surface Water","BackLick Run Creek",73844,"Van Dorn","Mining",0,0,51510,NA,"hsomers",0,0,0,0,0,0,"City of Alexandria",NA,1
58807,"vwuds_381548078485501","Groundwater","NEW WELL",72496,"Grottoes Service Area","Municipal",38.26333,-78.81528,51165,NA,"gmahadwar",42.8,44,45.7,45,48.2,45.14,"Rockingham County",1,NA
58808,"vwuds_382925077260201","Surface Water","AQUIA CREEK",72743,"Stafford Plant","Mining",38.49028,-77.45833,51179,NA,"hsomers",NA,0,0,0,0,0,"Stafford County",NA,1
58809,"vwuds_382925077260202","Surface Water","PIT PUMP DISCHARGE",72743,"Stafford Plant","Mining",38.48194,-77.45667,51179,NA,"hsomers",376.9,425.3,344.9,167.6,89.8,280.9,"Stafford County",NA,1
58813,"vwuds_371755080015601","Groundwater","WL",74323,"Novozymes Biologicals","Manufacturing",37.29861,-80.03222,51775,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"City of Salem",1,NA
58815,"vwuds_382842078363001","Groundwater","TRENTON STREET WELL",72396,"Shenandoah (Town) Service Area","Municipal",38.47833,-78.60833,51139,NA,"gmahadwar",46.4497,43.5413,37.2797,44.9903,42.6702,42.99,"Page County",1,NA
58816,"vwuds_372143078494001","Groundwater","WELL #15",71915,"Appomattox (Town) Service Area","Municipal",37.36194,-78.82778,51011,NA,"gmahadwar",NA,NA,NA,NA,NA,NA,"Appomattox County",1,NA
58817,"vwuds_372159078493601","Groundwater","WELL #39",71915,"Appomattox (Town) Service Area","Municipal",37.36639,-78.82667,51011,NA,"gmahadwar",0,0,0,0,0,0,"Appomattox County",1,NA
58819,"vwuds_375631078201101","Surface Water","RIVANNA RIVER",72634,"Lake Monticello Wtp","Municipal",37.94215,-78.3355,51065,NA,"gmahadwar",204.468,196.6254,196.142,208.2818,211.7021,203.44,"Fluvanna County",NA,1
58821,"vwuds_385311078142501","Groundwater","WELL #3",72369,"Dungadin Heights Service Area","Municipal",38.88615,-78.23923,51187,NA,"gmahadwar",1.71,1.67,14.69,2.28,2.27,4.52,"Warren County",1,NA
58822,"vwuds_372153078492801","Groundwater","WELL #9",71915,"Appomattox (Town) Service Area","Municipal",37.36472,-78.82444,51011,NA,"gmahadwar",NA,NA,NA,NA,NA,NA,"Appomattox County",1,NA
58823,"vwuds_380151076572101","Surface Water","FARM POND",74096,"Cloverfield Farm","Irrigation",38.03041,-76.95605,51057,NA,"hsomers",44.27,9.19,69.96,29.99,89.53,48.59,"Essex County",NA,1
58824,"vwuds_380238076574001","Surface Water","FARM POND 2",74096,"Cloverfield Farm","Irrigation",38.03448,-76.95831,51057,NA,"hsomers",57.09,12.49,89.34,26.88,100.23,57.21,"Essex County",NA,1
58825,"vwuds_370817076273001","Surface Water","HARWOOD'S MILL RESERVOIR",72438,"Harwood's Mill Wtp","Municipal",37.13806,-76.45833,51199,NA,"rgreen",6345,6902,6643,6194,7277,6672.2,"York County",NA,1
58827,"vwuds_mp7926","Surface Water","POND",74310,"Charles West Farm","Irrigation",37.43319,-75.87585,51131,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Northampton County",NA,1
58828,"vwuds_383310077471301","Groundwater","WELL #1",72818,"Remington Plant","Manufacturing",38.55278,-77.78694,51061,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Fauquier County",1,NA
58829,"vwuds_374125077384901","Surface Water","PIT SUMP",74460,"Royal Stone Plant","Mining",37.69028,-77.64694,51075,NA,"gmahadwar",286.9,281.7,235,281.2,218.62,260.68,"Goochland County",NA,1
58830,"vwuds_B5368","Surface Water","FARM POND",72858,"William Bain Farms","Irrigation",36.9706,-77.55213,51053,NA,"rgreen",12.3,8.9,4.5,NA,0,6.43,"Dinwiddie County",NA,1
58831,"vwuds_373025077251001","Surface Water","JAMES RIVER",72231,"Richmond Quarry","Mining",37.50694,-77.41944,51760,NA,"rgreen",0,0,0,0,0,0,"City of Richmond",NA,1
58832,"vwuds_371317080131001","Groundwater","WELL",72212,"Yagle Nursery Inc.","Irrigation",37.22139,-80.21944,51121,NA,"trevor.lawson@d...",1.01,1.23,2.02,2.85,0.8,1.58,"Montgomery County",1,NA
58833,"vwuds_384158077430202","Groundwater","WHITEWOOD FOREST WELL",71646,"Independent Wells","Municipal",38.69944,-77.71722,51061,NA,"hsomers",0.94,1.5202,1.6128,1.1392,1.1527,1.27,"Fauquier County",1,NA
58834,"vwuds_380750077044801","Surface Water","RAPPAHANNOCK RIVER",74096,"Cloverfield Farm","Irrigation",38.13234,-77.0734,51057,NA,"hsomers",144.54,35.19,211.82,99.29,234.16,145,"Essex County",NA,1
58835,"vwuds_384618077312101","Surface Water","Pit Discharge",73525,"Manassas Plant","Mining",38.77167,-77.52639,51153,NA,"hsomers",187.49,215.83,219.3,185.8,134.6,188.6,"Prince William County",NA,1
58836,"vwuds_372430076561701","Surface Water","NEWPORT NEWS CHICKAHOMINY LAKE",74004,"Chickahominy River","Municipal",37.40833,-76.93806,51127,NA,"rgreen",1732,2366,1742,873.31,1353.1,1613.28,"New Kent County",NA,1
58837,"vwuds_mp7873","Surface Water","RR Pond",71643,"James H. Ritchie","Irrigation",37.13134,-77.53176,51053,NA,"rgreen",NA,1.5,NA,NA,NA,1.5,"Dinwiddie County",NA,1
58838,"vwuds_372113077304101","Surface Water","SWIFT CREEK",73154,"Dale Plant","Mining",37.35361,-77.51139,51041,NA,"rgreen",0,0,0,0,0,0,"Chesterfield County",NA,1
58839,"vwuds_mp7872","Surface Water","Route 1 Pond",71643,"James H. Ritchie","Irrigation",37.14722,-77.52444,51053,NA,"rgreen",1.6,1.5,NA,NA,NA,1.55,"Dinwiddie County",NA,1
58840,"vwuds_370607077323901","Groundwater","SOUTHBOUND WELL",73243,"I-85 Dinwiddie Rest Area Sb/Nb","Commercial",37.10194,-77.54417,51053,NA,"rgreen",1.374,1.193,0.032875,0.2722,NA,0.72,"Dinwiddie County",1,NA
58841,"vwuds_A5369","Surface Water","DUG POND located @ Margie Hawkins property,22117 Courthouse Rd",73158,"William Bain Farms @ Margie Hawkins","Irrigation",36.96539,-77.58289,51053,NA,"rgreen",NA,0,0,NA,0,0,"Dinwiddie County",NA,1
58842,"vwuds_A5402","Surface Water","FARM POND 2 (Back Pond) (dug)",72030,"Turner Family Farms Llc","Irrigation",37.1472,-77.5246,51053,NA,"rgreen",1.5,1.5,NA,NA,NA,1.5,"Dinwiddie County",NA,1
58843,"vwuds_mp7871","Surface Water","Burton Farm Pond (dug)",73619,"A.h. Burton","Irrigation",37.14717,-77.526,51053,NA,"rgreen",1,1.5,NA,0.31185,0,0.7,"Dinwiddie County",NA,1
58844,"vwuds_371602077223401","Surface Water","APPOMATTOX RIVER",72995,"Puddledock Plant","Mining",37.26722,-77.37611,51149,NA,"rgreen",20.5,19.6,17.7,18.4,18.5,18.94,"Prince George County",NA,1
58845,"vwuds_371612079485804","Groundwater","WELL #4",72646,"From Wvwa To Stewartsville","Municipal",37.27,-79.81611,51019,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Bedford County",1,NA
58846,"vwuds_365433076294702","Groundwater","BROWN WELL  SYSTEM",73952,"Independent Service Area","Municipal",36.915,-76.48889,51800,NA,"rgreen",NA,NA,NA,NA,NA,NA,"City of Suffolk",1,NA
58847,"vwuds_364533079593601","Surface Water","SMITH RIVER-BASSETT TABLE",71609,"Bassett Plant","Manufacturing",36.75917,-79.99333,51089,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Henry County",NA,1
58852,"vwuds_B5695","Surface Water","CHRISTIANS CREEK",72529,"Bob East Jr","Irrigation",0.1,0,51015,NA,"gmahadwar",NA,NA,NA,NA,NA,NA,"Augusta County",NA,1
58854,"vwuds_mp7967","Surface Water","Beaver Creek",73411,"Grazeland Dairy","Irrigation",38.42742,-79.03844,51165,NA,"gmahadwar",40.6,9.4,47.5,22.01,42.2,32.34,"Rockingham County",NA,1
58855,"vwuds_mp8156","Surface Water","POND",72018,"Niceview Farm","Irrigation",37.37872,-77.08455,51036,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Charles City County",NA,1
58856,"vwuds_391515078202001","Surface Water","BACK CREEK",72619,"Gore Plant","Mining",39.25417,-78.33889,51069,NA,"gmahadwar",0,0,0,0,0,0,"Frederick County",NA,1
58857,"vwuds_371611080074901","Surface Water","ROANOKE RIVER",73740,"Glenvar Plant","Manufacturing",37.27067,-80.13116,51161,NA,"trevor.lawson@d...",2.7915,NA,0,0,0,0.7,"Roanoke County",NA,1
58859,"vwuds_372547076533801","Surface Water","DIASCUND RESERVOIR",72439,"Diascund Reservoir","Municipal",37.42972,-76.89389,51127,NA,"rgreen",4760,3482,4189,1958,4460,3769.8,"New Kent County",NA,1
58860,"vwuds_A5228","Surface Water","FARM POND",71601,"Hall Farms Inc","Irrigation",0.1,0,51550,NA,"rgreen",NA,NA,NA,NA,NA,NA,"City of Chesapeake",NA,1
58861,"vwuds_381556077253201","Surface Water","POND",72831,"Fredericksburg Country Club","Commercial",38.26556,-77.42556,51177,NA,"hsomers",21.03,19.82,20.72,NA,NA,20.52,"Spotsylvania County",NA,1
58862,"vwuds_A5159","Surface Water","POND  ??",73714,"Keenbell Farms","Irrigation",0.1,0,51085,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Hanover County",NA,1
58863,"vwuds_370213079351801","Groundwater","WELL #1 AND #2",73298,"Vista Pointe","Municipal",37.03694,-79.58833,51143,NA,"trevor.lawson@d...",0.5233,0.4771,0.6589,0.4948,0.4391,0.52,"Pittsylvania County",1,NA
58864,"vwuds_364355076361701","Surface Water","LAKE MEADE",67337,"Lake Kilby Water Treatment Facility","Municipal",36.73194,-76.60472,51800,NA,"rgreen",4726.578,4186.269,3940.752,4790.777,4899.623,4508.8,"City of Suffolk",NA,1
58866,"vwuds_375415078521501","Surface Water","LAKE MONACAN",73140,"Lake Monacan-Stoney Creek (Wintergreen)","Commercial",37.90417,-78.87083,51125,NA,"gmahadwar",190.08,117.5,131.2,115.2,161.58,143.11,"Nelson County",NA,1
58867,"vwuds_373318077005101","Surface Water","FARM POND",71965,"White House Farm","Irrigation",37.555,-77.01417,51127,NA,"rgreen",5.76,0,1.224,NA,0.0216,1.75,"New Kent County",NA,1
58868,"vwuds_mp7868","Surface Water","Lake Chesdin",73834,"Lake Chesdin Golf Club","Commercial",37.26958,-77.65255,51041,NA,"rgreen",25.77,18.55,26.7,12,18.3,20.26,"Chesterfield County",NA,1
58870,"vwuds_370135081472501","Surface Water","LITTLE RIVER",73294,"Claypool Hill Wtp","Municipal",37.02639,-81.79028,51185,NA,"trevor.lawson@d...",176.867,187.341,197.97,183.066,180.948,185.24,"Tazewell County",NA,1
58871,"vwuds_374107077123401","Surface Water","PAMUNKEY RIVER - ML 7 & 8 (Manskin)",72475,"Grainfield Farm","Irrigation",37.68528,-77.20944,51036,NA,"rgreen",22.4,0,0,0,0,4.48,"Charles City County",NA,1
58872,"vwuds_380333079202401","Groundwater","WELLS #1, #2 AND #3",73502,"Craigsville Service Area","Municipal",38.05917,-79.34,51015,NA,"gmahadwar",102.219,23.97,27.151,26.864,25.333,41.11,"Augusta County",1,NA
58873,"vwuds_364348076360501","Surface Water","LAKE KILBY",67337,"Lake Kilby Water Treatment Facility","Municipal",36.72917,-76.60278,51800,NA,"rgreen",0,0,0,0,0,0,"City of Suffolk",NA,1
58874,"vwuds_380835078293108","Groundwater","WELL #31D  GW RECOVERY",74140,"Earlysville Plant","Manufacturing",38.14306,-78.49194,51003,NA,"gmahadwar",0.186264,0.222904,0.389309,0.248942,0.537684,0.32,"Albemarle County",1,NA
58875,"vwuds_C5812","Groundwater","WELL                LOUDOUN CO",72870,"24784 James Monroe Hwy, Aldie Va 20105","Irrigation",38.93306,-77.62215,51107,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Loudoun County",1,NA
58877,"vwuds_371550076401801","Groundwater","WELL #1",73814,"James Terrace Service Area","Municipal",37.26389,-76.67222,51095,NA,"rgreen",NA,NA,NA,NA,NA,NA,"James City County",1,NA
58878,"vwuds_mp8113","Surface Water","8-9 Crossing",72111,"Pendleton Golf Club","Commercial",38.0007,-77.55,51033,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Caroline County",NA,1
58880,"vwuds_370614079390001","Groundwater","SECTION I WELL #1",74015,"Waterfront Sec. 1 & 11","Municipal",37.10389,-79.65,51067,NA,"trevor.lawson@d...",NA,NA,NA,0,0,0,"Franklin County",1,NA
58881,"vwuds_371124080053601","Groundwater","MARTIN CREEK TOTAL",74353,"Martin Creek Service Area","Municipal",37.19,-80.09333,51161,NA,"trevor.lawson@d...",8.253,8.087,8.296,10.757,9.845,9.05,"Roanoke County",1,NA
58882,"vwuds_370559079391601","Groundwater","SECTION II WELL #4",71788,"Waterfront 2-9","Municipal",37.09972,-79.65444,51067,NA,"trevor.lawson@d...",NA,NA,NA,0,0,0,"Franklin County",1,NA
58883,"vwuds_370600079390503","Groundwater","SECTION II WELL #3",71788,"Waterfront 2-9","Municipal",37.10111,-79.65278,51067,NA,"trevor.lawson@d...",NA,NA,NA,0,0,0,"Franklin County",1,NA
58884,"vwuds_371403080103701","Surface Water","FROM ROANOKE RIVER",74103,"Spring Hollow Reservoir","Municipal",37.23406,-80.17843,51161,NA,"trevor.lawson@d...",2042.53,3717.91,NA,2970.14,2467.95,2799.63,"Roanoke County",NA,1
58885,"vwuds_370619079400901","Groundwater","SECTION I WELL #4",74015,"Waterfront Sec. 1 & 11","Municipal",37.10528,-79.66917,51067,NA,"trevor.lawson@d...",NA,NA,NA,0,0,0,"Franklin County",1,NA
58886,"vwuds_370548079393701","Groundwater","SECTION II WELL #15",71788,"Waterfront 2-9","Municipal",37.09667,-79.66028,51067,NA,"trevor.lawson@d...",NA,NA,NA,0,0,0,"Franklin County",1,NA
58887,"vwuds_364636077044801","Groundwater","WELL FILLS POND FOR IRRIGATION",73398,"Davis & Sons Inc.","Irrigation",36.77667,-77.08,51175,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Southampton County",1,NA
58888,"vwuds_370616079165701","Surface Water","REED CREEK",72841,"Altavista Wtp","Municipal",37.10444,-79.2825,51031,NA,"trevor.lawson@d...",0,0,0,1.696,0.064,0.35,"Campbell County",NA,1
58889,"vwuds_370110079364401","Groundwater","WATER'S EDGE WELL #4",74065,"Waters Edge","Municipal",37.01944,-79.61222,51067,NA,"trevor.lawson@d...",0.335,6.105,3.044,2.799,1.683,2.79,"Franklin County",1,NA
58892,"vwuds_371413078275907","Groundwater","WELL #7",72537,"Hampden Sydney College","Commercial",37.23694,-78.46639,51147,NA,"rgreen",2.414271,2.17118,3.512192,0.670402,1.277286,2.01,"Prince Edward County",1,NA
58893,"vwuds_384440077375201","Surface Water","POND #4",73745,"Prince William Public Golf Course","Commercial",38.7445,-77.62997,51153,NA,"hsomers",NA,NA,6.594,6.121,5.994,6.24,"Prince William County",NA,1
58894,"vwuds_364950083042501","Groundwater","WELL #3",73069,"Mayflower Preparation Plant","Mining",36.83056,-83.07361,51105,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Lee County",1,NA
58895,"vwuds_374321078504901","Groundwater","WELL NC #4 - BROWN WELL",71687,"Lovingston Service Area","Municipal",37.7225,-78.84694,51125,NA,"gmahadwar",0.8,0.83,1.11,1.04,0.77,0.91,"Nelson County",1,NA
58896,"vwuds_370514077472001","Surface Water","FARM POND",72648,"Butterwood Farm","Irrigation",37.08722,-77.78889,51053,NA,"rgreen",NA,0,NA,NA,NA,0,"Dinwiddie County",NA,1
58897,"vwuds_mp8207","Groundwater","Well #3",74332,"Phenix Service Area","Municipal",99,-99,51037,NA,"trevor.lawson@d...",3.417,4.161,2.99787,3.170881,2.814999,3.31,"Charlotte County",1,NA
58898,"vwuds_374209078552403","Groundwater","BOWLING WELL #3",71687,"Lovingston Service Area","Municipal",37.7025,-78.92333,51125,NA,"gmahadwar",NA,NA,NA,NA,NA,NA,"Nelson County",1,NA
58899,"vwuds_385634078261701","Groundwater","WELL #2A - TOMS BROOK",72691,"Toms Brook-Maurertown Sd","Municipal",38.94263,-78.43749,51171,NA,"gmahadwar",23.886,26.258,20.431,28.99,25.984,25.11,"Shenandoah County",1,NA
58900,"vwuds_375902078184401","Surface Water","Mechunk Creek",72930,"Fluvanna Correctional Center For Women","Municipal",37.98389,-78.31222,51065,NA,"gmahadwar",43.131,71.468,53.628,37.2,37.712,48.63,"Fluvanna County",NA,1
58904,"vwuds_370456077473401","Surface Water","BUTTERWOOD CREEK",72648,"Butterwood Farm","Irrigation",37.08222,-77.79278,51053,NA,"rgreen",NA,0,NA,NA,NA,0,"Dinwiddie County",NA,1
58905,"vwuds_383709078474501","Surface Water","N FORK SHENANDOAH RIVER",74345,"Broadway Wtp","Municipal",38.61917,-78.79583,51165,NA,"gmahadwar",112.383,97.334,98.84,93.457,122.282,104.86,"Rockingham County",NA,1
58909,"vwuds_383929078420801","Groundwater","WELL #1",71814,"New Market Plant","Manufacturing",38.65806,-78.70222,51171,NA,"gmahadwar",0,4.68,4.469,3.037,NA,3.05,"Shenandoah County",1,NA
58910,"vwuds_380001079315201","Surface Water","SPRING",73733,"Goshen Service Area","Municipal",38.00035,-79.53035,51163,NA,"gmahadwar",13.09192,17.24,NA,NA,19.95,16.76,"Rockbridge County",NA,1
58911,"vwuds_384952078444601","Groundwater","NEW WELL P-3 AND P-3A",73319,"Bryce Mountain Service Area","Municipal",38.83124,-78.74626,51171,NA,"gmahadwar",8.629,8.426,9.881,10.281,9.814,9.41,"Shenandoah County",1,NA
58912,"vwuds_384442077375201","Groundwater","WELL #4",73745,"Prince William Public Golf Course","Commercial",38.745,-77.63111,51153,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Prince William County",1,NA
58916,"vwuds_A5496","Surface Water","SOUTH RIVER",73317,"Augusta Forestry Center","Irrigation",38.18,-78.85,51015,NA,"gmahadwar",8,3.75,8.5,8.5,10.5,7.85,"Augusta County",NA,1
58917,"vwuds_373800079264501","Groundwater","WELL #4",73484,"Glasgow Service Area","Municipal",37.63333,-79.44583,51163,NA,"gmahadwar",45.53,33.21,32.53,31.22,41.15,36.73,"Rockbridge County",1,NA
58918,"vwuds_373305077232101","Surface Water","GLENWOOD POND",73510,"Glenwood Golf Club","Commercial",37.55139,-77.38917,51087,NA,"rgreen",8,6.1,7.7,5.7,8.91,7.28,"Henrico County",NA,1
58919,"vwuds_365738079213801","Surface Water","Georges Creek",73573,"Gretna Wtp","Municipal",36.96056,-79.36056,51143,NA,"trevor.lawson@d...",54.72,60.5,68.5,74.18,62.93,64.17,"Pittsylvania County",NA,1
58920,"vwuds_384014078384601","Surface Water","SMITH CREEK",73875,"Cedar Bluff Dairy","Irrigation",38.67056,-78.64611,51171,NA,"gmahadwar",NA,0,0,0,0,0,"Shenandoah County",NA,1
58921,"vwuds_370107080271501","Surface Water","LITTLE RIVER",72697,"Riverbend Nursery","Irrigation",37.01861,-80.45417,51063,NA,"trevor.lawson@d...",31.672,26.059,29.844,24.945,19.618,26.43,"Floyd County",NA,1
58922,"vwuds_391338078144301","Groundwater","WELL #2",72370,"Winchester Plant","Manufacturing",39.22754,-78.23793,51069,NA,"gmahadwar",0.004,0.004,0.004,0.004,0.003,0,"Frederick County",1,NA
58924,"vwuds_385940078074501","Groundwater","WELL #1 #2 #3 #4  SAME METER",71809,"Shenandoah Valley Golf Club","Commercial",38.99444,-78.12917,51187,NA,"gmahadwar",12.1,7.7,17.9,10.6,16.3,12.92,"Warren County",1,NA
58925,"vwuds_370948080351701","Groundwater","WELL #2",72095,"Eagleview Mhp","Municipal",37.16333,-80.58806,51155,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pulaski County",1,NA
58928,"vwuds_372435079550101","Groundwater","WELL #3",73726,"Daleville Service Area","Municipal",37.40972,-79.91694,51023,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Botetourt County",1,NA
58929,"vwuds_372132079544701","Groundwater","VISTA PARK WELL",72491,"Cloverdale - Vista Park","Municipal",37.35889,-79.91306,51023,NA,"trevor.lawson@d...",NA,NA,NA,0,NA,0,"Botetourt County",1,NA
58930,"vwuds_384507077334101","Groundwater","WELL #2",73849,"Linton Hall School","Commercial",38.75194,-77.56139,51153,NA,"hsomers",0.747,1.24,0.83,0.493,0.456,0.75,"Prince William County",1,NA
58931,"vwuds_380811078442001","Surface Water","SUGAR HOLLOW RESERVOIR",72538,"Observatory Hill Wtp","Municipal",38.13639,-78.73889,51003,NA,"gmahadwar",800,502,183.6,138.162,211.2,366.99,"Albemarle County",NA,1
